id,env,createdAt,userName,action,entityName,entityId,propertyName,oldValue,newValue,status
387,dev,"05/11/2019 15:11:50",admin,update,"Builder\PageBundle\Entity\Content",8,content,"<p style=""text-align:center""><em>Progressez et gagnez en autonomie</em></p>

<ul>
	<li>EN EXTERIEUR
	<ul>
		<li><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">Encadr&eacute;e, en site naturel toute l&rsquo;ann&eacute;e</span></span></span></li>
		<li><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">Autonome sans encadrement</span></span></span>
		<ul>
			<li><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">Ouvert &agrave; tous sous r&eacute;serve de validation du niveau d&rsquo;autonomie.</span></span></span></li>
		</ul>
		</li>
	</ul>
	</li>
</ul>

<ul>
	<li><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">EN SALLE (SAE: structure artificielle d&#39;escalade)</span></span></span>

	<ul>
		<li><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">A Lod&egrave;ve</span></span></span>

		<ul>
			<li><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">S&eacute;ance libre tous les jeudi de 19h30 &agrave; 21h30</span></span></span></li>
		</ul>
		</li>
		<li><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">Au Eco-Hameau du Claux</span></span></span>
		<ul>
			<li><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">Bistro Grimpe tous les mardi de 19h jusqu&rsquo;au bout de la nuit</span></span></span></li>
		</ul>
		</li>
	</ul>
	</li>
</ul>","<p style=""text-align:center""><em>Progressez et gagnez en autonomie</em></p>

<ul>
	<li>EN EXTERIEUR
	<ul>
		<li><span style=""font-size:11pt""><span style=""color:#000000"">Encadr&eacute;e, en site naturel toute l&rsquo;ann&eacute;e</span></span></li>
		<li><span style=""font-size:11pt""><span style=""color:#000000"">Autonome sans encadrement</span></span>
		<ul>
			<li><span style=""font-size:11pt""><span style=""color:#000000"">Ouvert &agrave; tous sous r&eacute;serve de validation du niveau d&rsquo;autonomie.</span></span></li>
		</ul>
		</li>
	</ul>
	</li>
</ul>

<ul>
	<li>EN SALLE (SAE: structure artificielle d&#39;escalade)
	<ul>
		<li><span style=""font-size:11pt""><span style=""color:#000000"">A Lod&egrave;ve</span></span>

		<ul>
			<li><span style=""font-size:11pt""><span style=""color:#000000"">S&eacute;ance libre tous les jeudi de 19h30 &agrave; 21h30</span></span></li>
		</ul>
		</li>
		<li><span style=""font-size:11pt""><span style=""color:#000000"">Au Eco-Hameau du Claux</span></span>
		<ul>
			<li><span style=""font-size:11pt""><span style=""color:#000000"">Bistro Grimpe tous les mardi de 19h jusqu&rsquo;au bout de la nuit</span></span></li>
		</ul>
		</li>
	</ul>
	</li>
</ul>",done
388,dev,"05/11/2019 15:11:06",admin,create,"Builder\PageBundle\Entity\Content",19,,,,done
389,dev,"05/11/2019 15:11:06",admin,create,"Builder\PageBundle\Entity\Content",19,title,,"COURS EN SALLE >>cours_en_salle",done
390,dev,"05/11/2019 15:11:06",admin,create,"Builder\PageBundle\Entity\Content",19,content,,"<p style=""text-align:center""><em>Apprenez tout au long de l&#39;ann&eacute;e</em></p>

<p style=""margin-left:40px"">En <strong>int&eacute;rieur</strong>, &agrave; Lod&egrave;ve</p>

<p style=""margin-left:40px""><strong>Public </strong> : Enfant (+ 6 ans), Adulte</p>

<p style=""margin-left:40px""><strong>Niveaux </strong>: Tous niveau</p>",done
391,dev,"05/11/2019 15:11:06",admin,create,"Builder\PageBundle\Entity\Content",19,type,,Card,done
392,dev,"05/11/2019 15:11:20",admin,create,"Builder\PageBundle\Entity\Content",20,,,,done
393,dev,"05/11/2019 15:11:20",admin,create,"Builder\PageBundle\Entity\Content",20,title,,"COURS EN EXTERIEUR >>cours_en_exterieur",done
394,dev,"05/11/2019 15:11:20",admin,create,"Builder\PageBundle\Entity\Content",20,content,,"<p style=""text-align:center""><em>Apprenez tout au long de l&#39;ann&eacute;e</em></p>

<p style=""margin-left:40px"">En <strong>ext&eacute;rieur</strong>, environs de Lod&egrave;ve</p>

<p style=""margin-left:40px""><strong>Public </strong> : Enfant (+6 ans), Adulte</p>

<p style=""margin-left:40px""><strong>Niveaux </strong>: Tous niveau</p>",done
395,dev,"05/11/2019 15:11:20",admin,create,"Builder\PageBundle\Entity\Content",20,type,,Card,done
396,dev,"05/11/2019 15:11:43",admin,update,"Builder\PageBundle\Entity\Page_Content",6,position,2.1,3.1,done
397,dev,"05/11/2019 15:11:43",admin,update,"Builder\PageBundle\Entity\Page_Content",6,content,Content:7,Content:19,done
398,dev,"05/11/2019 15:11:43",admin,update,"Builder\PageBundle\Entity\Page_Content",7,position,2.2,2,done
399,dev,"05/11/2019 15:11:43",admin,update,"Builder\PageBundle\Entity\Page_Content",9,position,2.4,4.2,done
400,dev,"05/11/2019 15:11:43",admin,update,"Builder\PageBundle\Entity\Page_Content",8,position,2.5,3.2,done
401,dev,"05/11/2019 15:11:43",admin,update,"Builder\PageBundle\Entity\Page_Content",8,content,Content:9,Content:20,done
402,dev,"05/11/2019 15:11:43",admin,update,"Builder\PageBundle\Entity\Page_Content",11,position,3.1,4.1,done
403,dev,"05/11/2019 15:11:43",admin,update,"Builder\PageBundle\Entity\Page_Content",12,position,3.2,5,done
404,dev,"05/11/2019 15:11:43",admin,update,"Builder\PageBundle\Entity\Page_Content",14,position,4.1,6,done
405,dev,"05/11/2019 16:11:07",admin,update,"Builder\PageBundle\Entity\Page_Content",7,position,2,"2 row",done
406,dev,"05/11/2019 16:11:32",admin,update,"Builder\PageBundle\Entity\Page_Content",7,position,"2 row","2 mx-1",done
407,dev,"05/11/2019 16:11:37",admin,update,"Builder\PageBundle\Entity\Page",4,headerImage,,EXT1,done
408,dev,"20/11/2019 16:11:24",admin,update,"Builder\PageBundle\Entity\Content",4,content,"<p style=""text-align:center""><span style=""font-size:16px""><span style=""font-family:Arial""><span style=""color:#000000"">Bienvenue &agrave; Parci-Parla, au pied du Larzac. Notre association, cr&eacute;&eacute;e en 2003 par des passionn&eacute;s, propose en toute convivialit&eacute; de d&eacute;couvrir, de s&rsquo;initier et de se perfectionner &agrave; l&rsquo;escalade.</span></span></span></p>

<p style=""text-align:center"">&nbsp;</p>

<p style=""text-align:center""><span style=""font-size:16px""><span style=""font-family:Arial""><span style=""color:#000000""><em>Notre vocation est de d&eacute;velopper des activit&eacute;s de pleine nature, en particulier l&rsquo;escalade.</em></span></span></span></p>

<p>&nbsp;</p>","<p style=""text-align:center"">Bienvenue &agrave; Parci-Parla, au pied du Larzac. Notre association, cr&eacute;&eacute;e en 2003 par des passionn&eacute;s, propose en toute convivialit&eacute; de d&eacute;couvrir, de s&rsquo;initier et de se perfectionner &agrave; l&rsquo;escalade.</p>

<p style=""text-align:center"">&nbsp;</p>

<p style=""text-align:center""><em>Notre vocation est de d&eacute;velopper des activit&eacute;s de pleine nature, en particulier l&rsquo;escalade.</em></p>

<p>&nbsp;</p>",done
409,dev,"20/11/2019 16:11:17",admin,update,"Builder\PageBundle\Entity\Content",4,content,"<p style=""text-align:center"">Bienvenue &agrave; Parci-Parla, au pied du Larzac. Notre association, cr&eacute;&eacute;e en 2003 par des passionn&eacute;s, propose en toute convivialit&eacute; de d&eacute;couvrir, de s&rsquo;initier et de se perfectionner &agrave; l&rsquo;escalade.</p>

<p style=""text-align:center"">&nbsp;</p>

<p style=""text-align:center""><em>Notre vocation est de d&eacute;velopper des activit&eacute;s de pleine nature, en particulier l&rsquo;escalade.</em></p>

<p>&nbsp;</p>","<p style=""text-align:center""><big>Bienvenue &agrave; Parci-Parla, au pied du Larzac. Notre association, cr&eacute;&eacute;e en 2003 par des passionn&eacute;s, propose en toute convivialit&eacute; de d&eacute;couvrir, de s&rsquo;initier et de se perfectionner &agrave; l&rsquo;escalade.</big></p>

<p style=""text-align:center"">&nbsp;</p>

<p style=""text-align:center""><big><em>Notre vocation est de d&eacute;velopper des activit&eacute;s de pleine nature, en particulier l&rsquo;escalade.</em></big></p>

<p>&nbsp;</p>",done
410,dev,"20/11/2019 16:11:01",admin,update,"Builder\PageBundle\Entity\Content",9,content,"<p style=""text-align:center""><em>En pleine nature!</em></p>

<ul>
	<li>EN EXTERIEUR
	<ul>
		<li><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">Encadr&eacute;e, en site naturel toute l&rsquo;ann&eacute;e</span></span></span></li>
		<li><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">Autonome sans encadrement</span></span></span>
		<ul>
			<li><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">Ouvert &agrave; tous sous r&eacute;serve de validation du niveau d&rsquo;autonomie.</span></span></span></li>
		</ul>
		</li>
	</ul>
	</li>
</ul>","<p style=""text-align:center""><em>En pleine nature!</em></p>

<ul>
	<li>EN EXTERIEUR
	<ul>
		<li>Encadr&eacute;e, en site naturel toute l&rsquo;ann&eacute;e</li>
		<li>Autonome sans encadrement
		<ul>
			<li>Ouvert &agrave; tous sous r&eacute;serve de validation du niveau d&rsquo;autonomie.</li>
		</ul>
		</li>
	</ul>
	</li>
</ul>",done
411,dev,"20/11/2019 16:11:38",admin,update,"Builder\PageBundle\Entity\Content",10,content,"<p style=""list-style-type:disc; text-align:center""><em>Profitez des vacances pour participer &agrave; nos stages</em></p>

<p style=""list-style-type:disc; margin-left:40px""><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000""><strong>Public : </strong>Enfant / Adulte</span></span></span></p>

<p style=""list-style-type:disc; margin-left:40px""><strong><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">Escalade : </span></span></span></strong><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">En pleine nature ou en salle (SAE)</span></span></span></p>

<p style=""list-style-type:disc; margin-left:40px""><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000""><strong>Canyoning : </strong>D&eacute;couvrez les cayons de la r&eacute;gion</span></span></span></p>","<p style=""text-align:center""><em>Profitez des vacances pour participer &agrave; nos stages</em></p>

<p style=""margin-left:40px""><strong>Public </strong>: Enfant / Adulte</p>

<p style=""margin-left:40px""><strong>Escalade </strong>: En pleine nature ou en salle (SAE)</p>

<p style=""margin-left:40px""><strong>Canyoning </strong>: D&eacute;couvrez les cayons de la r&eacute;gion</p>",done
412,dev,"20/11/2019 16:11:35",admin,update,"Builder\PageBundle\Entity\Content",12,content,"<ul>
	<li><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">Festival Lod&egrave;ve Bloc Trip </span></span></span><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">(1 fois par an)</span></span></span></li>
	<li><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">Foire aux associations Lod&egrave;ve (septembre)</span></span></span></li>
	<li><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000"">Sortie de fin d&rsquo;ann&eacute;e (juin)</span></span></span></li>
</ul>","<p style=""margin-left:40px"">Festival Lod&egrave;ve Bloc Trip (1 fois par an)</p>

<p style=""margin-left:40px"">Foire aux associations Lod&egrave;ve (septembre)</p>

<p style=""margin-left:40px"">Sortie de fin d&rsquo;ann&eacute;e (juin)</p>",done
413,dev,"20/11/2019 16:11:32",admin,update,"Builder\PageBundle\Entity\Content",8,content,"<p style=""text-align:center""><em>Progressez et gagnez en autonomie</em></p>

<ul>
	<li>EN EXTERIEUR
	<ul>
		<li><span style=""font-size:11pt""><span style=""color:#000000"">Encadr&eacute;e, en site naturel toute l&rsquo;ann&eacute;e</span></span></li>
		<li><span style=""font-size:11pt""><span style=""color:#000000"">Autonome sans encadrement</span></span>
		<ul>
			<li><span style=""font-size:11pt""><span style=""color:#000000"">Ouvert &agrave; tous sous r&eacute;serve de validation du niveau d&rsquo;autonomie.</span></span></li>
		</ul>
		</li>
	</ul>
	</li>
</ul>

<ul>
	<li>EN SALLE (SAE: structure artificielle d&#39;escalade)
	<ul>
		<li><span style=""font-size:11pt""><span style=""color:#000000"">A Lod&egrave;ve</span></span>

		<ul>
			<li><span style=""font-size:11pt""><span style=""color:#000000"">S&eacute;ance libre tous les jeudi de 19h30 &agrave; 21h30</span></span></li>
		</ul>
		</li>
		<li><span style=""font-size:11pt""><span style=""color:#000000"">Au Eco-Hameau du Claux</span></span>
		<ul>
			<li><span style=""font-size:11pt""><span style=""color:#000000"">Bistro Grimpe tous les mardi de 19h jusqu&rsquo;au bout de la nuit</span></span></li>
		</ul>
		</li>
	</ul>
	</li>
</ul>","<p style=""text-align:center""><em>Progressez et gagnez en autonomie</em></p>

<p><strong>EN EXTERIEUR</strong></p>

<div style=""margin-left:40px"">Encadr&eacute;e, en site naturel toute l&rsquo;ann&eacute;e</div>

<div style=""margin-left:40px"">Autonome sans encadrement</div>

<div style=""margin-left:80px"">Ouvert &agrave; tous sous r&eacute;serve de validation du niveau d&rsquo;autonomie.</div>

<p><strong>EN SALLE</strong> (SAE: structure artificielle d&#39;escalade)</p>

<div style=""margin-left:40px"">A Lod&egrave;ve</div>

<div style=""margin-left:80px"">S&eacute;ance libre tous les jeudi de 19h30 &agrave; 21h30</div>

<div style=""margin-left:40px"">Au Eco-Hameau du Claux</div>

<div style=""margin-left:80px"">Bistro Grimpe tous les mardi de 19h jusqu&rsquo;au bout de la nuit</div>",done
